,name,pdf_url,pmid,doi
7076,open_access/33845002,,33845002,10.1016/j.ajo.2021.03.042
7078,open_access/33845022,,33845022,10.1016/j.ajo.2021.03.044
7081,open_access/33845021,,33845021,10.1016/j.ajo.2021.03.055
7083,open_access/33845015,,33845015,10.1016/j.ajo.2021.03.051
7085,open_access/33934549,,33934549,10.1002/jbio.202100096
7086,open_access/32946403,,32946403,10.1109/JBHI.2020.3025049
7087,open_access/33973649,,33973649,10.1002/lary.29605
7088,open_access/32750944,,32750944,10.1109/JBHI.2020.3003643
7090,open_access/34022489,,34022489,10.1016/j.compbiomed.2021.104487
7091,open_access/32853156,,32853156,10.1109/JBHI.2020.3019789
7093,open_access/33973060,,33973060,10.1007/s00261-021-03111-x
7095,open_access/33845023,,33845023,10.1016/j.ajo.2021.03.041
7097,open_access/33449890,,33449890,10.1109/JBHI.2021.3052044
7100,open_access/33974226,,33974226,10.1007/s11121-021-01255-2
7106,open_access/33845007,,33845007,10.1016/j.ajo.2021.03.052
7107,open_access/33845001,,33845001,10.1016/j.ajo.2021.03.047
7109,open_access/33989968,,33989968,10.1016/j.jstrokecerebrovasdis.2021.105829
7111,open_access/33989674,,33989674,10.1016/j.ypmed.2021.106610
7115,open_access/33845016,,33845016,10.1016/j.ajo.2021.03.043
7116,open_access/33971769,,33971769,10.1177/01617346211014138
7117,open_access/34049006,,34049006,10.1016/j.saa.2021.119946
7119,open_access/33970516,,33970516,10.1002/jmri.27692
7120,open_access/33706298,,33706298,10.1088/1361-6579/abedc1
7122,open_access/33970383,,33970383,10.1007/s10103-021-03273-6
7142,open_access/33905152,,33905152,10.1111/aji.13435
7147,open_access/33929063,,33929063,10.1111/jgh.15530
7150,open_access/33985905,,33985905,10.1016/j.ajg.2021.04.003
7152,open_access/33989895,,33989895,10.1016/j.compbiomed.2021.104481
7153,open_access/33966168,,33966168,10.1007/s11548-021-02389-y
7154,open_access/33992980,,33992980,10.1016/j.ejrad.2021.109769
7157,open_access/34030056,,34030056,10.1016/j.clinph.2021.03.052
7158,open_access/34790266,,34790266,10.1007/s11571-021-09682-1
7160,open_access/33966155,,33966155,10.1007/s11548-021-02391-4
7163,open_access/33966055,,33966055,10.1038/s41390-021-01550-2
7164,open_access/33972128,,33972128,10.1016/j.annemergmed.2021.02.029
7165,open_access/33972127,,33972127,10.1016/j.annemergmed.2021.02.010
7169,open_access/34020377,,34020377,10.1016/j.cmpb.2021.106153
7171,open_access/33963969,,33963969,10.1007/s11548-021-02373-6
7179,open_access/34127237,,34127237,10.1016/j.artmed.2021.102099
7184,open_access/33963422,,33963422,10.1007/s10278-021-00455-0
7186,open_access/33970057,,33970057,10.1142/S0129065721500222
7188,open_access/33963421,,33963421,10.1007/s10278-021-00457-y
7193,open_access/34034032,,34034032,10.1016/j.cmpb.2021.106150
7196,open_access/33961507,,33961507,10.1152/ajpheart.00040.2021
7202,open_access/33991857,,33991857,10.1016/j.compbiomed.2021.104457
7207,open_access/33991856,,33991856,10.1016/j.compbiomed.2021.104430
7208,open_access/33963488,,33963488,10.1007/s10578-021-01179-6
7216,open_access/33956327,,33956327,10.1007/s13246-021-01006-1
7218,open_access/34020128,,34020128,10.1016/j.compbiomed.2021.104427
7219,open_access/33958795,,33958795,10.1038/s41591-021-01335-4
7220,open_access/33956307,,33956307,10.1007/s11548-021-02381-6
7225,open_access/33984749,,33984749,10.1016/j.compbiomed.2021.104428
7227,open_access/34015736,,34015736,10.1016/j.cmpb.2021.106149
7230,open_access/34044246,,34044246,10.1016/j.thromres.2021.04.020
7231,open_access/33590486,,33590486,10.1111/his.14354
7232,open_access/33955253,,33955253,10.1177/09603271211014587
7234,open_access/33955603,,33955603,10.1002/mds.28631
7235,open_access/33959855,,33959855,10.1007/s11517-021-02353-7
7237,open_access/33958737,,33958737,10.1038/s41433-021-01556-4
7240,open_access/33975133,,33975133,10.1016/j.ajem.2021.05.004
7242,open_access/34127246,,34127246,10.1016/j.artmed.2021.102085
7243,open_access/33956178,,33956178,10.1007/s00330-021-07919-5
7246,open_access/33984782,,33984782,10.1016/j.compmedimag.2021.101929
7249,open_access/34127233,,34127233,10.1016/j.artmed.2021.102087
7250,open_access/33952591,,33952591,10.1136/jclinpath-2021-207524
7254,open_access/34051412,,34051412,10.1016/j.cmpb.2021.106127
7270,open_access/34078566,,34078566,10.1016/j.clbc.2021.04.015
7277,open_access/33899314,,33899314,10.1002/pds.5257
7280,open_access/33961944,,33961944,10.1016/j.ijcard.2021.04.060
7283,open_access/33953345,,33953345,10.1038/s41416-021-01395-w
7285,open_access/33968399,,33968399,10.1007/s13755-021-00151-x
7287,open_access/33947697,,33947697,10.1158/1078-0432.CCR-20-4935
7295,open_access/33957158,,33957158,10.1016/j.jneumeth.2021.109209
7297,open_access/33944629,,33944629,10.1148/radiol.2021203886
7298,open_access/33942091,,33942091,10.1093/geront/gnab058
7300,open_access/33949115,,33949115,10.1111/ijlh.13549
7301,open_access/33975080,,33975080,10.1016/j.seizure.2021.04.024
7307,open_access/34000524,,34000524,10.1016/j.compbiomed.2021.104458
7313,open_access/34052741,,34052741,10.1016/j.msard.2021.102989
7317,open_access/33939896,,33939896,10.1515/bmt-2020-0329
7319,open_access/33545703,,33545703,10.1088/1361-6560/abe3d3
7327,open_access/33942138,,33942138,10.1007/s00330-021-07963-1
7335,open_access/33957410,,33957410,10.1016/j.euroneuro.2021.04.002
7336,open_access/33939017,,33939017,10.1007/s00381-020-05011-9
7349,open_access/33938254,,33938254,10.1177/01632787211014270
7350,open_access/33979753,,33979753,10.1016/j.cmpb.2021.106140
7354,open_access/33942291,,33942291,10.1111/bjh.17478
7362,open_access/33964790,,33964790,10.1016/j.compmedimag.2021.101930
7369,open_access/33951553,,33951553,10.1016/j.chiabu.2021.105059
7376,open_access/34030101,,34030101,10.1016/j.media.2021.102092
7379,open_access/33941364,,33941364,10.1016/j.crad.2021.03.019
7383,open_access/33534704,,33534704,10.1109/TMI.2021.3056678
7384,open_access/33992982,,33992982,10.1016/j.jpsychires.2021.04.040
7386,open_access/34022473,,34022473,10.1016/j.jpsychires.2021.04.029
7387,open_access/33934877,,33934877,10.1016/j.crad.2021.03.017
7388,open_access/33929071,,33929071,10.1002/jemt.23797
7389,open_access/33941504,,33941504,10.1016/j.euf.2021.04.016
7396,open_access/33940528,,33940528,10.1016/j.ejmp.2021.03.035
7397,open_access/33964737,,33964737,10.1016/j.compbiomed.2021.104432
7406,open_access/34038818,,34038818,10.1016/j.media.2021.102091
7408,open_access/33914965,,33914965,10.1002/mrm.28808
7409,open_access/33937437,,33937437,10.1117/1.JMI.8.2.024503
7415,open_access/33933480,,33933480,10.1016/j.ijrobp.2021.04.019
7416,open_access/33926241,,33926241,10.1177/0333102421991819
7417,open_access/33928493,,33928493,10.1007/s11548-021-02327-y
7418,open_access/33933557,,33933557,10.1016/j.bbcan.2021.188555
7423,open_access/33926352,,33926352,10.1080/02770903.2021.1923740
7424,open_access/33913367,,33913367,10.1177/00220345211009474
7425,open_access/33910487,,33910487,10.1080/10503307.2021.1916120
7426,open_access/33882255,,33882255,10.1259/dmfr.20210002
7429,open_access/34322636,,34322636,10.15167/2421-4248/jpmh2021.62.1.1651
7433,open_access/33931574,,33931574,
7438,open_access/34237137,,34237137,10.1093/bioinformatics/btab242
7440,open_access/34015757,,34015757,10.1016/j.cmpb.2021.106131
7443,open_access/34322640,,34322640,10.15167/2421-4248/jpmh2021.62.1.1837
7448,open_access/33932596,,33932596,10.1016/j.jbi.2021.103796
7457,open_access/33909976,,33909976,10.1021/acs.jproteome.1c00066
7467,open_access/34052016,,34052016,10.1016/j.compbiomed.2021.104418
7479,open_access/33909150,,33909150,10.1007/s00535-021-01789-w
7480,open_access/34049061,,34049061,10.1016/j.neurobiolaging.2021.04.015
7482,open_access/34250416,,34250416,10.1200/PO.20.00428
7483,open_access/34010800,,34010800,10.1016/j.cmpb.2021.106132
7486,open_access/33926706,,33926706,10.1016/j.surg.2021.03.049
7492,open_access/33908111,,33908111,10.1002/jemt.23773
7494,open_access/33991901,,33991901,10.1016/j.cmpb.2021.106120
7501,open_access/33907875,,33907875,10.1007/s00246-021-02622-0
7507,open_access/33851412,,33851412,10.1002/ijc.33599
7508,open_access/33930574,,33930574,10.1016/j.ymeth.2021.04.021
7511,open_access/34004394,,34004394,10.1016/j.jbiomech.2021.110439
7519,open_access/33904008,,33904008,10.1007/s11517-021-02355-5
7520,open_access/33915311,,33915311,10.1016/j.pdpdt.2021.102313
7523,open_access/33460377,,33460377,10.1109/TUFFC.2021.3052486
7525,open_access/34397476,,34397476,10.1097/CIN.0000000000000727
7526,open_access/33899650,,33899650,10.1080/10428194.2021.1913140
7538,open_access/33751774,,33751774,10.1111/bju.15382
7542,open_access/33903728,,33903728,10.1038/s41379-021-00807-9
7548,open_access/33577108,,33577108,10.1002/mp.14770
7549,open_access/33946023,,33946023,10.1016/j.compbiomed.2021.104434
7551,open_access/34022696,,34022696,10.1016/j.cmpb.2021.106117
7553,open_access/33590485,,33590485,10.1111/his.14353
7559,open_access/33965687,,33965687,10.1016/j.drugalcdep.2021.108723
7562,open_access/33945924,,33945924,10.1016/j.ejrad.2021.109733
7568,open_access/33901691,,33901691,10.1016/j.pdpdt.2021.102308
7570,open_access/33984683,,33984683,10.1016/j.compbiomed.2021.104424
7573,open_access/33932717,,33932717,10.1016/j.ejrad.2021.109735
7575,open_access/33932763,,33932763,10.1016/j.ijmedinf.2021.104472
7576,open_access/33933837,,33933837,10.1016/j.ejrad.2021.109734
7578,open_access/34004495,,34004495,10.1016/j.media.2021.102082
7579,open_access/33901527,,33901527,10.1016/j.ophtha.2021.04.022
7582,open_access/33975181,,33975181,10.1016/j.cmpb.2021.106123
7586,open_access/33891778,,33891778,10.1002/jmri.27649
7588,open_access/33903081,,33903081,10.1016/j.jand.2021.02.003
7592,open_access/33901861,,33901861,10.1016/j.ejmp.2021.04.011
7597,open_access/33890149,,33890149,10.1007/s00330-021-07845-6
7598,open_access/33893606,,33893606,10.1007/s11517-021-02359-1
7599,open_access/33901716,,33901716,10.1016/j.aap.2021.106122
7603,open_access/33893534,,33893534,10.1007/s00330-021-07914-w
7604,open_access/33891371,,33891371,10.1002/jmri.27615
7605,open_access/35041441,,35041441,10.1037/adb0000666
7607,open_access/33885918,,33885918,10.1007/s00247-021-05004-z
7608,open_access/33885165,,33885165,10.1002/mrm.28794
7614,open_access/33896700,,33896700,10.1016/j.meddos.2021.03.005
7616,open_access/34010801,,34010801,10.1016/j.cmpb.2021.106094
7619,open_access/33890347,,33890347,10.1002/jmri.27648
7620,open_access/33885991,,33885991,10.1007/s10278-021-00449-y
7623,open_access/33840152,,33840152,10.1002/cyto.a.24349
7626,open_access/33888518,,33888518,10.1158/1078-0432.CCR-21-0120
7632,open_access/33881568,,33881568,10.1007/s00330-021-07934-6
7636,open_access/33774911,,33774911,10.1111/jth.15318
7638,open_access/33044924,,33044924,10.1109/TBME.2020.3030077
7646,open_access/33957375,,33957375,10.1016/j.cmpb.2021.106121
7651,open_access/33882247,,33882247,10.1259/dmfr.20200548
7655,open_access/33894584,,33894584,10.1016/j.ejmp.2021.03.040
7660,open_access/33891933,,33891933,10.1016/j.ijpara.2021.03.004
7665,open_access/33894243,,33894243,10.1016/j.neuropsychologia.2021.107865
7675,open_access/33892175,,33892175,10.1016/j.bone.2021.115972
7680,open_access/33877555,,33877555,10.1007/s11596-021-2356-8
7683,open_access/33940479,,33940479,10.1016/j.ijmedinf.2021.104468
7687,open_access/33962109,,33962109,10.1016/j.ejrad.2021.109718
7688,open_access/33864835,,33864835,10.1016/j.jneumeth.2021.109197
7689,open_access/33848532,,33848532,10.1016/j.ajo.2021.03.061
7694,open_access/33915383,,33915383,10.1016/j.compmedimag.2021.101925
7698,open_access/33895418,,33895418,10.1016/j.jad.2021.04.004
7703,open_access/33930828,,33930828,10.1016/j.media.2021.102076
7708,open_access/33892404,,33892404,10.1016/j.dsx.2021.03.035
7710,open_access/33878931,,33878931,10.1177/02841851211010396
7715,open_access/33857641,,33857641,10.1016/j.jbi.2021.103780
7716,open_access/33742774,,33742774,10.1111/1751-2980.12985
7717,open_access/33965791,,33965791,10.1016/j.bios.2021.113246
7722,open_access/33875452,,33875452,10.1136/bjophthalmol-2020-317817
7723,open_access/33901712,,33901712,10.1016/j.compbiomed.2021.104407
7730,open_access/33874841,,33874841,10.1080/13548506.2021.1910321
7734,open_access/33887664,,33887664,10.1016/j.jstrokecerebrovasdis.2021.105796
7737,open_access/33875840,,33875840,10.1038/s41551-021-00711-2
7738,open_access/33887507,,33887507,10.1016/j.clinimag.2021.03.024
7740,open_access/33940534,,33940534,10.1016/j.compbiomed.2021.104409
7742,open_access/33894501,,33894501,10.1016/j.compbiomed.2021.104410
7746,open_access/33550616,,33550616,10.1002/mp.14758
7747,open_access/33773080,,33773080,10.1002/cnm.3460
7750,open_access/33915475,,33915475,10.1016/j.jbiomech.2021.110414
7752,open_access/33878655,,33878655,10.1016/j.jns.2021.117445
7753,open_access/33879322,,33879322,10.1016/j.crad.2021.03.010
7754,open_access/33878549,,33878549,10.1016/j.jstrokecerebrovasdis.2021.105791
7756,open_access/33957377,,33957377,10.1016/j.cmpb.2021.106111
7758,open_access/33864504,,33864504,10.1007/s00330-021-07922-w
7760,open_access/33878575,,33878575,10.1016/j.jss.2021.03.023
7761,open_access/35126771,,35126771,10.1007/s11571-021-09678-x
7764,open_access/33867144,,33867144,10.1016/j.ygyno.2021.04.004
7766,open_access/33761491,,33761491,10.1088/1361-6560/abf1ba
7769,open_access/33861150,,33861150,10.1259/bjr.20201263
7774,open_access/33780910,,33780910,10.1088/1361-6560/abf2f8
7775,open_access/33901961,,33901961,10.1016/j.scitotenv.2021.147145
7781,open_access/34001325,,34001325,10.1016/j.artmed.2021.102076
7784,open_access/33765665,,33765665,10.1088/1361-6560/abf200
7789,open_access/33865224,,33865224,10.1016/j.bbrc.2021.04.014
7791,open_access/33862256,,33862256,10.1016/j.bpsc.2021.03.015
7793,open_access/33892445,,33892445,10.1016/j.ijmedinf.2021.104464
7799,open_access/33780918,,33780918,10.1088/1361-6560/abf2f9
7803,open_access/33845011,,33845011,10.1016/j.ajo.2021.03.046
7805,open_access/33860397,,33860397,10.1007/s10072-021-05255-6
7807,open_access/34015599,,34015599,10.1016/j.compbiomed.2021.104394
7812,open_access/33856551,,33856551,10.1007/s00586-021-06799-z
7814,open_access/33882406,,33882406,10.1016/j.lungcan.2021.04.012
7817,open_access/33845004,,33845004,10.1016/j.ajo.2021.03.049
7818,open_access/33845013,,33845013,10.1016/j.ajo.2021.03.038
7822,open_access/33845010,,33845010,10.1016/j.ajo.2021.03.037
7826,open_access/33860407,,33860407,10.1007/s10877-021-00703-2
7834,open_access/33845012,,33845012,10.1016/j.ajo.2021.03.057
7835,open_access/33865966,,33865966,10.1016/j.joca.2021.04.002
7836,open_access/33894669,,33894669,10.1016/j.compmedimag.2021.101923
7837,open_access/33713380,,33713380,10.1111/1471-0528.16700
7840,open_access/33933712,,33933712,10.1016/j.cmpb.2021.106102
7845,open_access/33856237,,33856237,10.1177/15347346211002351
7852,open_access/34693405,,34693405,10.1109/healthcom49281.2021.9398924
7854,open_access/33794517,,33794517,10.1088/2057-1976/abf483
7855,open_access/33852120,,33852120,10.1007/s13246-021-01001-6
7857,open_access/33873085,,33873085,10.1016/j.ejogrb.2021.04.012
7864,open_access/33852048,,33852048,10.1007/s00330-021-07915-9
7865,open_access/33853441,,33853441,10.1177/15910199211011861
7866,open_access/33865741,,33865741,10.1016/j.jcin.2021.01.033
7867,open_access/33984661,,33984661,10.1016/j.cmpb.2021.106114
7872,open_access/33864972,,33864972,10.1016/j.compbiomed.2021.104388
7876,open_access/34049119,,34049119,10.1016/j.compmedimag.2021.101922
7879,open_access/33851897,,33851897,10.1080/17538157.2021.1904938
7884,open_access/33851321,,33851321,10.1007/s11517-021-02350-w
7891,open_access/33849032,,33849032,10.1159/000515320
7893,open_access/33858695,,33858695,10.1016/j.crad.2021.03.003
7894,open_access/33847850,,33847850,10.1007/s10916-021-01736-5
7897,open_access/33848254,,33848254,10.1109/JBHI.2021.3073056
7901,open_access/33690962,,33690962,10.1002/mp.14832
7902,open_access/33849025,,33849025,10.1159/000513654
7903,open_access/33787003,,33787003,10.1111/coa.13775
7913,open_access/33847077,,33847077,10.1002/pchj.447
7918,open_access/33878621,,33878621,10.1016/j.jpsychires.2021.04.014
7921,open_access/33846835,,33846835,10.1007/s00417-021-05151-x
7928,open_access/33846921,,33846921,10.1007/s11356-021-13887-6
7930,open_access/33843414,,33843414,10.1080/03091902.2021.1905895
7932,open_access/33858811,,33858811,10.1016/j.euf.2021.04.001
7934,open_access/33846160,,33846160,10.1136/bjophthalmol-2020-318275
7935,open_access/33368376,,33368376,10.1002/mp.14678
7938,open_access/33655548,,33655548,10.1002/mp.14810
7939,open_access/33852902,,33852902,10.1016/j.gie.2021.03.936
7940,open_access/33951562,,33951562,10.1016/j.cmpb.2021.106104
7941,open_access/33849760,,33849760,10.1016/j.jvoice.2021.03.004
7946,open_access/33837919,,33837919,10.1007/s11517-021-02352-8
7947,open_access/33848710,,33848710,10.1016/j.aap.2021.106107
7948,open_access/33845018,,33845018,10.1016/j.ajo.2021.03.036
7949,open_access/33882416,,33882416,10.1016/j.cmpb.2021.106092
7951,open_access/33845019,,33845019,10.1016/j.ajo.2021.03.060
7953,open_access/33835323,,33835323,10.1007/s10238-021-00708-w
7955,open_access/33862564,,33862564,10.1016/j.amjoto.2021.103026
7956,open_access/33761480,,33761480,10.1088/1741-2552/abf187
7964,open_access/33647892,,33647892,10.1088/1361-6579/abeae8
7965,open_access/33837381,,33837381,10.1093/bioinformatics/btab236
7966,open_access/33839287,,33839287,10.1016/j.ymeth.2021.04.006
7971,open_access/33845009,,33845009,10.1016/j.ajo.2021.03.053
7972,open_access/33862507,,33862507,10.1016/j.ijmedinf.2021.104451
7979,open_access/33835240,,33835240,10.1007/s00256-021-03773-0
7981,open_access/33770777,,33770777,10.1088/1741-2552/abf28e
7982,open_access/33892211,,33892211,10.1016/j.cmpb.2021.106080
7983,open_access/33838272,,33838272,10.1016/j.ymeth.2021.04.005
7984,open_access/33839107,,33839107,10.1016/j.apmr.2021.02.029
7990,open_access/33826809,,33826809,10.1515/bmt-2020-0197
