,pmid,doi,fulltextlink
857,34156354,10.1088/1361-6560/abfff0,"https://validate.perfdrive.com/?ssa=043eac2d-1013-47b2-8c87-f2508e2dcc9a&ssb=73691215095&ssc=https%3A%2F%2Fiopscience.iop.org%2Farticle%2F10.1088%2F1361-6560%2Fabfff0&ssi=ae06db00-8427-4e13-81d5-76c0c6887493&ssk=support@shieldsquare.com&ssm=29805669247889601108319296553713&ssn=e026ac2358cdfa23129e61d85b0eafdfa8d7ec63724b-8ba1-4801-823c8d&sso=cb99f2d1-2a2b753aaef43ebc0411ae6e2779e42aacd5f87544c3be59&ssp=19737344471654669637165464284797245&ssq=25905399296044040889292960869539879170793&ssr=MTI5LjMxLjIzMC43OQ==&sst=Mozilla/5.0%20(Windows%20NT%2010.0;%20Win64;%20x64)%20AppleWebKit/537.36%20(KHTML,%20like%20Gecko)%20Chrome/102.0.5005.63%20Safari/537.36&ssv=&ssw=&ssx=W10="
858,34206321,10.3390/cancers13133109,https://www.mdpi.com/2072-6694/13/13/3109
859,34156727,10.1002/mp.14774,https://aapm.onlinelibrary.wiley.com/doi/10.1002/mp.14774
860,34047490,10.1002/jbio.202100078,https://onlinelibrary.wiley.com/doi/10.1002/jbio.202100078
861,35233374,10.14218/JCTH.2021.00023,https://www.xiahepublishing.com/2310-8819/JCTH-2021-00023
862,34185675,10.1158/0008-5472.CAN-20-3334,https://aacrjournals.org/cancerres/article/81/18/4849/670325/Multiparametric-Photoacoustic-Analysis-of-Human
863,34013585,10.1002/1878-0261.13014,https://febs.onlinelibrary.wiley.com/doi/10.1002/1878-0261.13014
864,34151535,10.1002/jcsm.12733,https://onlinelibrary.wiley.com/doi/10.1002/jcsm.12733
865,34137512,10.1002/jcsm.12731,https://onlinelibrary.wiley.com/doi/10.1002/jcsm.12731
866,34145771,10.1002/jcsm.12747,https://onlinelibrary.wiley.com/doi/10.1002/jcsm.12747
867,33878743,10.1088/1361-6579/abf9f3,"https://validate.perfdrive.com/?ssa=36d82ec7-10ac-4a3a-b2ad-34188fae5caf&ssb=89296291523&ssc=https%3A%2F%2Fiopscience.iop.org%2Farticle%2F10.1088%2F1361-6579%2Fabf9f3&ssi=62b7ca7a-8427-4c12-b9f4-4c19beca620d&ssk=support@shieldsquare.com&ssm=92277691808863792109928081952995&ssn=13f25f7ba60b4d38d0cda10cad77b9e01a5d073328cb-eb3f-474f-afb1da&sso=c0d09b18-967dcf4dea7a3797cc192c4821811a6a30bb9b339ebbec93&ssp=71273950271654627305165464214972737&ssq=84386719302410839484693024441673120068775&ssr=MTI5LjMxLjIzMC43OQ==&sst=Mozilla/5.0%20(Windows%20NT%2010.0;%20Win64;%20x64)%20AppleWebKit/537.36%20(KHTML,%20like%20Gecko)%20Chrome/102.0.5005.63%20Safari/537.36&ssv=&ssw=&ssx=W10="
868,34138650,10.1152/japplphysiol.00150.2021,https://journals.physiology.org/doi/full/10.1152/japplphysiol.00150.2021
869,33972243,10.1128/AAC.00063-21,https://journals.asm.org/doi/10.1128/AAC.00063-21
870,34235441,10.1148/ryct.2021200486,https://pubs.rsna.org/doi/10.1148/ryct.2021200486
871,34132454,10.1111/jcmm.16671,https://onlinelibrary.wiley.com/doi/10.1111/jcmm.16671
872,34137113,10.1002/jmri.27776,https://onlinelibrary.wiley.com/doi/10.1002/jmri.27776
873,34134988,10.1126/sciadv.abf5695,https://www.science.org/doi/10.1126/sciadv.abf5695
874,34132495,10.1002/cam4.4042,https://onlinelibrary.wiley.com/doi/10.1002/cam4.4042
875,34151274,10.1097/CCE.0000000000000431,https://journals.lww.com/ccejournal/Fulltext/2021/06000/Machine_Learning_Based_Discovery_of_a_Gene.19.aspx
876,34671718,10.21037/aes-20-114,https://aes.amegroups.com/article/view/5900/html
877,34151278,10.1097/CCE.0000000000000442,https://journals.lww.com/ccejournal/Fulltext/2021/06000/Prediction_of_Impending_Septic_Shock_in_Children.21.aspx
878,34194469,10.3389/fgene.2021.665469,https://www.frontiersin.org/articles/10.3389/fgene.2021.665469/full
879,34121273,10.1002/jemt.23713,https://analyticalsciencejournals.onlinelibrary.wiley.com/doi/10.1002/jemt.23713
880,34125078,10.1088/1361-6560/ac01f4,"https://validate.perfdrive.com/?ssa=ee86d541-8892-4be0-bc45-48c7e1e96eea&ssb=18065242627&ssc=https%3A%2F%2Fiopscience.iop.org%2Farticle%2F10.1088%2F1361-6560%2Fac01f4&ssi=db81e12e-8427-40c5-8fc4-b58aab8d1b82&ssk=support@shieldsquare.com&ssm=76689744565977381107227215052286&ssn=c7127a17478c7c2b0814b31e4705f7bf238e0a7dc3f9-528c-418a-84772f&sso=6988b739-f4b7145883cddc175f4bdda4421c537b4e8da24d6637c28c&ssp=75310356481654665147165469940263664&ssq=56429119313429894033593134071134890765611&ssr=MTI5LjMxLjIzMC43OQ==&sst=Mozilla/5.0%20(Windows%20NT%2010.0;%20Win64;%20x64)%20AppleWebKit/537.36%20(KHTML,%20like%20Gecko)%20Chrome/102.0.5005.63%20Safari/537.36&ssv=&ssw=&ssx=W10="
881,34121320,10.1111/iwj.13644,https://onlinelibrary.wiley.com/doi/10.1111/iwj.13644
882,34234839,10.1155/2021/5569458,https://www.hindawi.com/journals/cmmm/2021/5569458/
883,34179779,10.1177/26317745211020277,https://journals.sagepub.com/doi/10.1177/26317745211020277
884,34254032,10.2144/fsoa-2020-0207,https://www.future-science.com/doi/10.2144/fsoa-2020-0207
885,34114923,10.1080/17538157.2021.1939355,https://www.tandfonline.com/doi/full/10.1080/17538157.2021.1939355
886,34136824,10.1097/CCE.0000000000000450,https://journals.lww.com/ccejournal/Fulltext/2021/06000/Impact_of_Different_Approaches_to_Preparing_Notes.7.aspx
887,34200782,10.3390/jpm11060541,https://www.mdpi.com/2075-4426/11/6/541
888,34179769,10.3389/frai.2021.684609,https://www.frontiersin.org/articles/10.3389/frai.2021.684609/full
889,34220379,10.1155/2021/5572470,https://www.hindawi.com/journals/cmmi/2021/5572470/
890,34111026,10.18632/aging.203122,https://www.aging-us.com/article/203122/text
891,34114376,10.1002/cam4.4044,https://onlinelibrary.wiley.com/doi/10.1002/cam4.4044
892,34457392,10.1364/BOE.428302,https://opg.optica.org/boe/fulltext.cfm?uri=boe-12-7-3965&id=451756
893,34038873,10.1088/1741-2552/ac0584,"https://validate.perfdrive.com/?ssa=1fe6d850-bbaa-4396-b44a-9037ce55ead6&ssb=89076217475&ssc=https%3A%2F%2Fiopscience.iop.org%2Farticle%2F10.1088%2F1741-2552%2Fac0584&ssi=20ef332d-8427-41f9-ae6f-ff44219712fe&ssk=support@shieldsquare.com&ssm=71031239744822050101496993320266&ssn=185c1ef89974c7f789056a8bee314aa0b7223510de23-295b-4096-933468&sso=bbbe78e6-d994b558087e4f51a351b9c1b1c84e0162ccb85bbf08fd27&ssp=52847985861654640284165463766042057&ssq=97613619321739087191393217838727265517229&ssr=MTI5LjMxLjIzMC43OQ==&sst=Mozilla/5.0%20(Windows%20NT%2010.0;%20Win64;%20x64)%20AppleWebKit/537.36%20(KHTML,%20like%20Gecko)%20Chrome/102.0.5005.63%20Safari/537.36&ssv=&ssw=&ssx=W10="
894,34109729,10.1002/alz.12387,https://alz-journals.onlinelibrary.wiley.com/doi/10.1002/alz.12387
895,34136635,10.1002/dad2.12207,https://alz-journals.onlinelibrary.wiley.com/doi/10.1002/dad2.12207
896,33989038,10.1259/bjr.20201444,https://www.birpublications.org/doi/10.1259/bjr.20201444
897,34105184,10.1002/mrm.28852,https://onlinelibrary.wiley.com/doi/10.1002/mrm.28852
898,34105873,10.1111/iwj.13623,https://onlinelibrary.wiley.com/doi/10.1111/iwj.13623
899,34136087,10.18632/oncotarget.27979,https://www.oncotarget.com/article/27979/text/
900,34278383,10.1007/978-3-030-77211-6_29,https://link.springer.com/chapter/10.1007/978-3-030-77211-6_29
901,34100636,10.1128/mSystems.01367-20,https://journals.asm.org/doi/10.1128/mSystems.01367-20
902,34096688,10.1111/ddg.14510,https://onlinelibrary.wiley.com/doi/10.1111/ddg.14510
903,34199790,10.3390/s21113878,https://www.mdpi.com/1424-8220/21/11/3878
904,34021976,10.1111/ocr.12501,https://onlinelibrary.wiley.com/doi/10.1111/ocr.12501
905,34085401,10.1002/acr2.11266,https://onlinelibrary.wiley.com/doi/10.1002/acr2.11266
906,34199873,10.3390/s21113883,https://www.mdpi.com/1424-8220/21/11/3883
907,34226795,10.1002/ima.22611,https://onlinelibrary.wiley.com/doi/10.1002/ima.22611
908,34085775,10.1002/ehf2.13398,https://onlinelibrary.wiley.com/doi/10.1002/ehf2.13398
909,34080784,10.1002/ehf2.13358,https://onlinelibrary.wiley.com/doi/10.1002/ehf2.13358
910,34080712,10.1002/mds.28661,https://movementdisorders.onlinelibrary.wiley.com/doi/10.1002/mds.28661
911,34081620,10.18632/aging.203071,https://www.aging-us.com/article/203071/text
912,34188691,10.1155/2021/6656942,https://www.hindawi.com/journals/cmmm/2021/6656942/
913,34076372,10.1002/cam4.4048,https://onlinelibrary.wiley.com/doi/10.1002/cam4.4048
914,34080079,10.1007/s10143-021-01573-7,https://link.springer.com/article/10.1007/s10143-021-01573-7
915,34076968,10.1002/cjp2.227,https://onlinelibrary.wiley.com/doi/10.1002/cjp2.227
916,34177038,10.1111/exsy.12742,https://onlinelibrary.wiley.com/doi/10.1111/exsy.12742
917,34194538,10.1155/2021/9928899,https://www.hindawi.com/journals/cmmm/2021/9928899/
918,34057419,10.2196/28868,https://medinform.jmir.org/2021/5/e28868
919,34056864,10.1002/brb3.2201,https://onlinelibrary.wiley.com/doi/10.1002/brb3.2201
920,33848366,10.1111/ics.12706,https://onlinelibrary.wiley.com/doi/10.1111/ics.12706
921,34050710,10.1002/ehf2.13375,https://onlinelibrary.wiley.com/doi/10.1002/ehf2.13375
922,34136281,10.1155/2021/6694784,https://www.hindawi.com/journals/joph/2021/6694784/
923,33905560,10.1002/mp.14903,https://aapm.onlinelibrary.wiley.com/doi/10.1002/mp.14903
924,34221687,10.1364/BOE.415105,https://opg.optica.org/boe/fulltext.cfm?uri=boe-12-6-3671&id=451450
925,34135949,10.1155/2021/5540186,https://www.hindawi.com/journals/cin/2021/5540186/
926,34141886,10.7717/peerj-cs.555,https://peerj.com/articles/cs-555/
927,34042214,10.1002/jcla.23833,https://onlinelibrary.wiley.com/doi/10.1002/jcla.23833
928,34036817,10.1177/21925682211019361,https://journals.sagepub.com/doi/10.1177/21925682211019361
929,34141883,10.7717/peerj-cs.551,https://peerj.com/articles/cs-551/
930,33959983,10.1002/mp.14927,https://aapm.onlinelibrary.wiley.com/doi/10.1002/mp.14927
931,34141875,10.7717/peerj-cs.511,https://peerj.com/articles/cs-511/
932,34367472,10.1109/isbi48211.2021.9434127,https://ieeexplore.ieee.org/document/9434127
933,34032690,10.5435/JAAOSGlobal-D-21-00093,https://journals.lww.com/jaaosglobal/Fulltext/2021/05000/Machine_Learning_Algorithms_Predict_Prolonged.17.aspx
934,34405036,10.1109/ISBI48211.2021.9434018,https://ieeexplore.ieee.org/document/9434018
935,34032344,10.1002/jmri.27741,https://onlinelibrary.wiley.com/doi/10.1002/jmri.27741
936,34909113,10.1109/ISBI48211.2021.9434034,https://ieeexplore.ieee.org/document/9434034
937,35082974,10.1109/isbi48211.2021.9433879,https://ieeexplore.ieee.org/document/9433879
938,34141888,10.7717/peerj-cs.560,https://peerj.com/articles/cs-560/
939,34091443,10.18632/aging.203082,https://www.aging-us.com/article/203082/text
940,34031607,10.1038/s41591-021-01339-0,https://www.nature.com/articles/s41591-021-01339-0
941,34028357,10.2196/25237,https://medinform.jmir.org/2021/5/e25237
942,34029558,10.1016/j.amjms.2021.04.001,https://www.sciencedirect.com/science/article/abs/pii/S0002962921001129?via%3Dihub
943,34021674,10.1002/hbm.25534,https://onlinelibrary.wiley.com/doi/10.1002/hbm.25534
944,34046520,10.1002/dad2.12201,https://alz-journals.onlinelibrary.wiley.com/doi/10.1002/dad2.12201
945,34221680,10.1364/BOE.421333,https://opg.optica.org/boe/fulltext.cfm?uri=boe-12-6-3584&id=451276
946,34016112,10.1186/s12911-021-01510-0,https://bmcmedinformdecismak.biomedcentral.com/articles/10.1186/s12911-021-01510-0
947,34541549,10.1002/lci2.25,https://onlinelibrary.wiley.com/doi/10.1002/lci2.25
948,34008916,10.1002/aur.2540,https://onlinelibrary.wiley.com/doi/10.1002/aur.2540
949,34008426,10.2217/fon-2020-1254,https://www.futuremedicine.com/doi/10.2217/fon-2020-1254
950,34350406,10.1148/ryai.2021200172,https://pubs.rsna.org/doi/10.1148/ryai.2021200172
951,33731417,10.1128/JCM.02959-20,https://journals.asm.org/doi/10.1128/JCM.02959-20
952,34009663,10.1111/bpa.12974,https://onlinelibrary.wiley.com/doi/10.1111/bpa.12974
953,34025823,10.1016/j.procs.2021.03.070,https://www.sciencedirect.com/science/article/pii/S187705092100702X?via%3Dihub
954,33938069,10.1002/gcc.22956,https://onlinelibrary.wiley.com/doi/10.1002/gcc.22956
955,34084937,10.7717/peerj-cs.541,https://peerj.com/articles/cs-541/
956,33999860,10.18632/aging.203032,https://www.aging-us.com/article/203032/text
957,34036277,10.1097/CCE.0000000000000426,https://journals.lww.com/ccejournal/Fulltext/2021/05000/A_Machine_Learning_Classifier_Improves_Mortality.24.aspx
958,33997957,10.1111/bjh.17524,https://onlinelibrary.wiley.com/doi/10.1111/bjh.17524
959,33944686,10.1080/17461391.2021.1921041,https://www.tandfonline.com/doi/full/10.1080/17461391.2021.1921041
960,33993335,10.1007/s00330-021-08014-5,https://link.springer.com/article/10.1007/s00330-021-08014-5
961,33906264,10.1002/mp.14907,https://aapm.onlinelibrary.wiley.com/doi/10.1002/mp.14907
962,33991405,10.1111/eip.13175,https://onlinelibrary.wiley.com/doi/10.1111/eip.13175
963,34026233,10.1002/ams2.666,https://onlinelibrary.wiley.com/doi/10.1002/ams2.666
964,33991144,10.1111/jsr.13386,https://onlinelibrary.wiley.com/doi/10.1111/jsr.13386
965,33990806,10.1038/s41591-021-01342-5,https://www.nature.com/articles/s41591-021-01342-5
966,34027015,10.1002/dad2.12140,https://alz-journals.onlinelibrary.wiley.com/doi/10.1002/dad2.12140
967,33259647,10.1002/mp.14624,https://aapm.onlinelibrary.wiley.com/doi/10.1002/mp.14624
968,33988129,10.18632/aging.203033,https://www.aging-us.com/article/203033/text
969,33980048,10.2217/cer-2020-0230,https://www.futuremedicine.com/doi/10.2217/cer-2020-0230
970,33987946,10.1002/cam4.3965,https://onlinelibrary.wiley.com/doi/10.1002/cam4.3965
971,34027017,10.1002/dad2.12187,https://alz-journals.onlinelibrary.wiley.com/doi/10.1002/dad2.12187
972,34035879,10.1080/20002297.2021.1921486,https://www.tandfonline.com/doi/full/10.1080/20002297.2021.1921486
973,35291257,10.1109/icassp39728.2021.9413538,https://ieeexplore.ieee.org/document/9413538
974,34712103,10.1109/icassp39728.2021.9414041,https://ieeexplore.ieee.org/document/9414041
975,34219953,10.1002/ima.22595,https://onlinelibrary.wiley.com/doi/10.1002/ima.22595
976,34350404,10.1148/ryai.2021200127,https://pubs.rsna.org/doi/10.1148/ryai.2021200127
977,34079945,10.1097/CCE.0000000000000402,https://journals.lww.com/ccejournal/Fulltext/2021/05000/Prediction_of_Acute_Respiratory_Failure_Requiring.6.aspx
978,33973725,10.1111/1759-7714.13991,https://onlinelibrary.wiley.com/doi/10.1111/1759-7714.13991
979,33904628,10.1002/ca.23742,https://onlinelibrary.wiley.com/doi/10.1002/ca.23742
980,33973372,10.1111/ddg.14384,https://onlinelibrary.wiley.com/doi/10.1111/ddg.14384
981,33969930,10.1002/hbm.25529,https://onlinelibrary.wiley.com/doi/10.1002/hbm.25529
982,33963688,10.1002/cam4.3957,https://onlinelibrary.wiley.com/doi/10.1002/cam4.3957
983,33964096,10.1002/jemt.23779,https://analyticalsciencejournals.onlinelibrary.wiley.com/doi/10.1002/jemt.23779
984,34258160,10.1002/advs.202100104,https://onlinelibrary.wiley.com/doi/10.1002/advs.202100104
985,34221656,10.1364/BOE.420507,https://opg.optica.org/boe/fulltext.cfm?uri=boe-12-6-3228&id=450880
986,33960853,10.1177/15533506211018671,https://journals.sagepub.com/doi/10.1177/15533506211018671
987,33960591,10.1002/hbm.25436,https://onlinelibrary.wiley.com/doi/10.1002/hbm.25436
988,33955376,10.14309/ctg.0000000000000351,https://journals.lww.com/ctg/Fulltext/2021/05000/A_Novel_5_Cytokine_Panel_Outperforms_Conventional.9.aspx
989,34013040,10.7717/peerj-cs.537,https://peerj.com/articles/cs-537/
990,33706408,10.1111/bju.15386,https://bjui-journals.onlinelibrary.wiley.com/doi/10.1111/bju.15386
991,33880797,10.1111/jgh.15522,https://onlinelibrary.wiley.com/doi/10.1111/jgh.15522
992,33835665,10.1111/ene.14859,https://onlinelibrary.wiley.com/doi/10.1111/ene.14859
993,33909568,10.1109/TNSRE.2021.3076366,https://ieeexplore.ieee.org/document/9417103
994,34221648,10.1364/BOE.422168,https://opg.optica.org/boe/fulltext.cfm?uri=boe-12-6-3103&id=450751
995,34013150,10.1002/rth2.12505,https://onlinelibrary.wiley.com/doi/10.1002/rth2.12505
996,34033251,10.1002/epi4.12488,https://onlinelibrary.wiley.com/doi/10.1002/epi4.12488
997,33949048,10.1002/hbm.25437,https://onlinelibrary.wiley.com/doi/10.1002/hbm.25437
998,33952648,10.1158/1055-9965.EPI-21-0055,https://aacrjournals.org/cebp/article/30/7/1397/671007/Tumor-Associated-Stromal-Cellular-Density-as-a
999,33931925,10.1111/cas.14927,https://onlinelibrary.wiley.com/doi/10.1111/cas.14927
1000,33947803,10.1128/mSystems.00112-21,https://journals.asm.org/doi/10.1128/mSystems.00112-21
1001,35174258,10.1364/optica.418274,https://opg.optica.org/optica/fulltext.cfm?uri=optica-8-5-642&id=450700
1002,33942998,10.1111/iwj.13603,https://onlinelibrary.wiley.com/doi/10.1111/iwj.13603
1003,33946042,10.18632/aging.202954,https://www.aging-us.com/article/202954/text
1004,33942892,10.1111/1556-4029.14704,https://onlinelibrary.wiley.com/doi/10.1111/1556-4029.14704
1005,34221645,10.1364/BOE.420935,https://opg.optica.org/boe/fulltext.cfm?uri=boe-12-6-3066&id=450678
1006,33938623,10.1002/ajmg.a.62227,https://onlinelibrary.wiley.com/doi/10.1002/ajmg.a.62227
1007,33938809,10.2196/23681,https://mhealth.jmir.org/2021/5/e23681
1008,34093848,10.7150/thno.57775,https://www.thno.org/v11p6703.htm
1009,33942581,10.3346/jkms.2021.36.e122,https://jkms.org/DOIx.php?id=10.3346/jkms.2021.36.e122
1010,33939284,10.1111/cts.13035,https://ascpt.onlinelibrary.wiley.com/doi/10.1111/cts.13035
1011,33760269,10.1002/mp.14855,https://aapm.onlinelibrary.wiley.com/doi/10.1002/mp.14855
1012,33587753,10.1002/ijgo.13644,https://obgyn.onlinelibrary.wiley.com/doi/10.1002/ijgo.13644
1013,33938165,10.1002/cam4.3872,https://onlinelibrary.wiley.com/doi/10.1002/cam4.3872
1014,34035925,10.1049/htl2.12010,https://ietresearch.onlinelibrary.wiley.com/doi/10.1049/htl2.12010
1015,33934542,10.1002/ehf2.13344,https://onlinelibrary.wiley.com/doi/10.1002/ehf2.13344
1016,33786999,10.1111/cts.13030,https://ascpt.onlinelibrary.wiley.com/doi/10.1111/cts.13030
1017,33932251,10.1002/hbm.25460,https://onlinelibrary.wiley.com/doi/10.1002/hbm.25460
1018,33931455,10.1126/sciadv.abf9405,https://www.science.org/doi/10.1126/sciadv.abf9405
1019,33836520,10.1088/1741-2552/abf68a,"https://validate.perfdrive.com/?ssa=4835f21d-e865-404b-aea6-eac59efc5f78&ssb=14582258282&ssc=https%3A%2F%2Fiopscience.iop.org%2Farticle%2F10.1088%2F1741-2552%2Fabf68a&ssi=9402c9a1-8427-4051-bfae-38ee66ff6e5d&ssk=support@shieldsquare.com&ssm=65897442449754203105844813201230&ssn=66c7e5ed415fec802391439bd10aa55c3766a21a7258-920b-427a-8ee5a5&sso=83bfd5e3-f8715efa452862d5f0ec4104c156863b05c23472741df5d0&ssp=69768364461654660537165467803504479&ssq=91418039407628943751994076275140698496864&ssr=MTI5LjMxLjIzMC43OQ==&sst=Mozilla/5.0%20(Windows%20NT%2010.0;%20Win64;%20x64)%20AppleWebKit/537.36%20(KHTML,%20like%20Gecko)%20Chrome/102.0.5005.63%20Safari/537.36&ssv=&ssw=&ssx=W10="
1020,34168912,10.1364/BOE.423026,https://opg.optica.org/boe/fulltext.cfm?uri=boe-12-5-3021&id=450594
1021,33913816,10.2196/26909,https://diabetes.jmir.org/2021/2/e26909
1022,34722183,10.14218/JCTH.2020.00184,https://www.xiahepublishing.com/2310-8819/JCTH-2020-00184
1023,33848996,10.1088/1741-2552/abf772,"https://validate.perfdrive.com/?ssa=01b2e21c-24ca-4812-9dbc-ffb3db326fe5&ssb=22151273761&ssc=https%3A%2F%2Fiopscience.iop.org%2Farticle%2F10.1088%2F1741-2552%2Fabf772&ssi=248bbeea-8427-4f36-a001-27714620e71d&ssk=support@shieldsquare.com&ssm=76093314882967168108084717819412&ssn=fd280edfd43813673b843e151adf7f977e21ad990751-0589-4e8e-a400fd&sso=75566dc3-86981c42eefa815c6ea67d9a4d505e46116503e00163d4c5&ssp=91696064271654645275165463546973850&ssq=84890709410456604259894104631515027160138&ssr=MTI5LjMxLjIzMC43OQ==&sst=Mozilla/5.0%20(Windows%20NT%2010.0;%20Win64;%20x64)%20AppleWebKit/537.36%20(KHTML,%20like%20Gecko)%20Chrome/102.0.5005.63%20Safari/537.36&ssv=&ssw=&ssx=W10="
1024,34350412,10.1148/ryai.2021200229,https://pubs.rsna.org/doi/10.1148/ryai.2021200229
1025,34350413,10.1148/ryai.2021200260,https://pubs.rsna.org/doi/10.1148/ryai.2021200260
1026,33908836,10.1177/21501351211007106,https://journals.sagepub.com/doi/10.1177/21501351211007106
1027,33910165,10.18632/aging.202940,https://www.aging-us.com/article/202940/text
1028,33904763,10.1259/bjr.20201407,https://www.birpublications.org/doi/10.1259/bjr.20201407
1029,33904171,10.1002/path.5662,https://onlinelibrary.wiley.com/doi/10.1002/path.5662
1030,33987459,10.7717/peerj-cs.493,https://peerj.com/articles/cs-493/
1031,33836516,10.1088/1741-2552/abf68b,"https://validate.perfdrive.com/?ssa=7e789de9-17a5-4674-9e35-2230d150cfab&ssb=95571254745&ssc=https%3A%2F%2Fiopscience.iop.org%2Farticle%2F10.1088%2F1741-2552%2Fabf68b&ssi=8a992677-8427-4184-a47e-824aff4f3809&ssk=support@shieldsquare.com&ssm=38087070103968059103049842878074&ssn=cca325785f096aa3e04f9c02a16d5f2d731d993ea2ef-e643-44f9-987073&sso=268f513e-7a42b9cb3b78535b832835b85acdb0a816e6230ed839454e&ssp=32901119481654689801165460105964654&ssq=60984539416185749141394161520884641342488&ssr=MTI5LjMxLjIzMC43OQ==&sst=Mozilla/5.0%20(Windows%20NT%2010.0;%20Win64;%20x64)%20AppleWebKit/537.36%20(KHTML,%20like%20Gecko)%20Chrome/102.0.5005.63%20Safari/537.36&ssv=&ssw=&ssx=W10="
