,name,pdf_url,pmid,doi
11706,open_access/33176533,,33176533,10.1080/00016357.2020.1840624
11713,open_access/33059336,,33059336,10.1088/1741-2552/abc1b7
11725,open_access/33175247,,33175247,10.1007/s10916-020-01675-7
11729,open_access/33131344,,33131344,10.1080/14737167.2021.1842200
11737,open_access/32770634,,32770634,10.1002/art.41483
11740,open_access/33169861,,33169861,10.1111/bjh.17107
11741,open_access/33170066,,33170066,10.1080/0284186X.2020.1845396
11742,open_access/33172897,,33172897,10.1158/1078-0432.CCR-20-3159
11743,open_access/33170449,,33170449,10.1007/s12020-020-02539-3
11750,open_access/32603223,,32603223,10.2214/AJR.20.23049
11753,open_access/32812797,,32812797,10.2214/AJR.19.22168
11757,open_access/33170109,,33170109,10.1089/tmj.2020.0334
11763,open_access/33168571,,33168571,10.1136/jmedgenet-2020-107294
11773,open_access/33165630,,33165630,10.1007/s00198-020-05673-w
11776,open_access/33112174,,33112174,10.1080/02770903.2020.1838539
11786,open_access/33169338,,33169338,10.1007/s10741-020-10052-y
11809,open_access/33155096,,33155096,10.1007/s11517-020-02268-9
11812,open_access/33164911,,33164911,10.1088/1361-6579/abb75f
11813,open_access/33159270,,33159270,10.1007/s11517-020-02282-x
11817,open_access/33001807,,33001807,10.1109/TNSRE.2020.3028203
11824,open_access/32956061,,32956061,10.1109/TNSRE.2020.3023417
11828,open_access/31871002,,31871002,10.1109/JBHI.2019.2961808
11838,open_access/33151465,,33151465,10.1007/s11682-020-00410-7
11843,open_access/33151359,,33151359,10.1007/s00261-020-02846-3
11849,open_access/33151406,,33151406,10.1007/s00535-020-01743-2
11851,open_access/32604080,,32604080,10.1088/1361-6560/aba166
11852,open_access/33151087,,33151087,10.1177/0846537120968782
11855,open_access/33070336,,33070336,10.1002/mp.14544
11858,open_access/32998480,,32998480,10.1088/1361-6560/abae06
11863,open_access/33148118,,33148118,10.1080/10503307.2020.1839141
11867,open_access/33091959,,33091959,10.1002/ijc.33355
11875,open_access/32750936,,32750936,10.1109/JBHI.2020.3002097
11876,open_access/32224470,,32224470,10.1109/JBHI.2020.2983035
11877,open_access/33151041,,33151041,10.1111/ijlh.13380
11882,open_access/32750967,,32750967,10.1109/JBHI.2020.3011104
11883,open_access/32142463,,32142463,10.1109/JBHI.2020.2977224
11891,open_access/32749972,,32749972,10.1109/JBHI.2020.3000484
11896,open_access/33045895,,33045895,10.1080/00207454.2020.1835900
11901,open_access/33146850,,33146850,10.1007/s11548-020-02285-x
11904,open_access/33146069,,33146069,10.1177/1352458520958362
11907,open_access/33146848,,33146848,10.1007/s11548-020-02281-1
11912,open_access/33141001,,33141001,10.1148/radiol.2020200723
11913,open_access/33138890,,33138890,10.1017/S1355617720001046
11921,open_access/33141003,,33141003,10.1148/radiol.2020192154
11922,open_access/33153819,,33153819,10.1016/j.oftal.2020.08.007
11943,open_access/33135504,,33135504,10.1080/10255842.2020.1828375
11951,open_access/33137834,,33137834,10.1055/a-1301-3841
11956,open_access/33140170,,33140170,10.1007/s12539-020-00398-0
11958,open_access/33135039,,33135039,10.1039/d0cc05914e
11963,open_access/33140257,,33140257,10.1007/s11548-020-02283-z
11966,open_access/33131065,,33131065,10.1111/apt.16136
11969,open_access/33131302,,33131302,10.1177/0003134820953779
11984,open_access/33128598,,33128598,10.1007/s00330-020-07414-3
11985,open_access/33130554,,33130554,10.1136/bjophthalmol-2020-317241
11986,open_access/34693407,,34693407,10.1007/978-3-030-63128-4_32
11990,open_access/33121379,,33121379,10.1080/02640414.2020.1841394
11992,open_access/33128186,,33128186,10.1007/s00330-020-07430-3
11994,open_access/33125556,,33125556,10.1007/s00330-020-07431-2
11995,open_access/33124526,,33124526,10.1177/0954411920966937
12030,open_access/33120386,,33120386,10.1159/000511306
12049,open_access/33113110,,33113110,10.1007/s13246-020-00920-0
12055,open_access/32406830,,32406830,10.1109/TMI.2020.2994778
12060,open_access/33113515,,33113515,10.1088/1361-6560/abc5a6
12072,open_access/33108475,,33108475,10.1007/s00259-020-05061-w
12081,open_access/33111168,,33111168,10.1007/s11325-020-02168-0
12082,open_access/32961597,,32961597,10.1111/den.13844
12087,open_access/34267466,,34267466,10.1007/s12288-020-01373-x
12093,open_access/33108801,,33108801,10.1007/s11307-020-01554-0
12096,open_access/33104877,,33104877,10.1007/s00595-020-02170-9
12098,open_access/33052606,,33052606,10.1111/dth.14410
12099,open_access/33104924,,33104924,10.1007/s10928-020-09724-x
12103,open_access/33012059,,33012059,10.1002/mp.14518
12104,open_access/33104352,,33104352,10.1021/jasms.0c00254
12108,open_access/32604078,,32604078,10.1088/1361-6560/aba164
12112,open_access/33103511,,33103511,10.1080/14767058.2020.1837769
12118,open_access/33097974,,33097974,10.1007/s00259-020-05080-7
12122,open_access/33012016,,33012016,10.1002/mp.14517
12127,open_access/33054411,,33054411,10.1080/03007995.2020.1837763
12133,open_access/33097976,,33097976,10.1007/s11657-020-00802-8
12138,open_access/33095428,,33095428,10.1007/s40520-020-01723-9
12144,open_access/33096522,,33096522,
12146,open_access/33094867,,33094867,10.1002/jmri.27400
12153,open_access/33094420,,33094420,10.1007/s12149-020-01542-y
12161,open_access/33090373,,33090373,10.1007/s13246-020-00938-4
12166,open_access/33090952,,33090952,10.1109/TCBB.2020.3033214
12183,open_access/33105909,,33105909,10.3390/s20216001
12196,open_access/32698170,,32698170,10.1088/1361-6560/aba87b
12199,open_access/33087314,,33087314,10.1136/bjophthalmol-2020-317416
12216,open_access/33083871,,33083871,10.1007/s00261-020-02797-9
12220,open_access/33437736,,33437736,10.34171/mjiri.34.140
12223,open_access/33012047,,33012047,10.1002/mp.14510
12224,open_access/33078996,,33078996,10.1148/radiol.2020200292
12231,open_access/33187864,,33187864,10.1016/j.jocd.2020.10.004
12232,open_access/33078999,,33078999,10.1148/radiol.2020200319
12241,open_access/32989773,,32989773,10.1002/mp.14498
12263,open_access/32996131,,32996131,10.1002/mp.14501
12271,open_access/33067690,,33067690,10.1007/s00701-020-04616-y
12272,open_access/33068185,,33068185,10.1007/s00330-020-07361-z
12277,open_access/32974953,,32974953,10.1111/pai.13380
12289,open_access/33064574,,33064574,10.1089/dna.2020.5552
12301,open_access/33064194,,33064194,10.1007/s00417-020-04969-1
12305,open_access/32677104,,32677104,10.1002/mp.14394
12314,open_access/32471017,,32471017,10.1002/mp.14302
12334,open_access/33063398,,33063398,10.1111/1346-8138.15640
12336,open_access/32910528,,32910528,10.1002/jhbp.825
12340,open_access/33052702,,33052702,10.2214/AJR.19.22680
12341,open_access/33052741,,33052741,10.2214/AJR.20.22775
12342,open_access/33052576,,33052576,10.1007/s10072-020-04759-x
12345,open_access/33501388,,33501388,
12349,open_access/33050962,,33050962,10.1017/S0033291720003499
12353,open_access/33052463,,33052463,10.1007/s00330-020-07266-x
12360,open_access/33074897,,33074897,10.1097/SLA.0000000000004354
12362,open_access/33052466,,33052466,10.1007/s00330-020-07325-3
12366,open_access/33092347,,33092347,10.1021/acssensors.0c01811
12373,open_access/33051700,,33051700,10.1007/s00268-020-05820-8
12374,open_access/32324062,,32324062,10.1089/dia.2020.0061
12392,open_access/33047425,,33047425,10.1111/adb.12969
12393,open_access/33048831,,33048831,10.1515/bmt-2020-0139
12396,open_access/33047150,,33047150,10.1007/s00167-020-06321-w
12398,open_access/33046867,,33046867,10.1038/s41551-020-00626-4
12402,open_access/34040668,,34040668,10.1007/s11571-020-09641-2
12403,open_access/33044170,,33044170,
12406,open_access/33047226,,33047226,10.1007/s00261-020-02802-1
12415,open_access/33040258,,33040258,10.1007/s11682-020-00390-8
12426,open_access/33038035,,33038035,10.1002/jum.15527
12428,open_access/32640435,,32640435,10.1088/1361-6560/aba410
12440,open_access/33037511,,33037511,10.1007/s10439-020-02641-7
12448,open_access/33039673,,33039673,10.1016/j.prro.2020.09.012
12474,open_access/32969025,,32969025,10.1002/mp.14489
12479,open_access/33090731,,33090731,10.1111/1754-9485.13105
12481,open_access/33030573,,33030573,10.1007/s00330-020-07349-9
12484,open_access/32991011,,32991011,10.1002/cbin.11474
12493,open_access/33025770,,33025770,10.1002/adbi.202000160
12503,open_access/32740931,,32740931,10.1002/mp.14422
12506,open_access/33028668,,33028668,10.1136/gutjnl-2020-322821
12510,open_access/32965101,,32965101,10.1021/acs.analchem.0c02163
12519,open_access/33027022,,33027022,10.1109/TCYB.2020.3022647
12523,open_access/33025547,,33025547,10.1007/s11102-020-01086-4
12524,open_access/33025044,,33025044,10.1007/s00234-020-02566-x
12530,open_access/33022673,,33022673,10.1159/000510474
12532,open_access/32970838,,32970838,10.1002/mp.14477
12534,open_access/32721934,,32721934,10.1088/1361-6579/abaa33
12544,open_access/33021428,,33021428,10.1097/JU.0000000000001373
12565,open_access/33017475,,33017475,10.1002/mrm.28522
12567,open_access/33012044,,33012044,10.1002/pds.5137
12569,open_access/33011879,,33011879,10.1007/s00330-020-07339-x
12570,open_access/33009692,,33009692,10.1002/hed.26474
12575,open_access/33009985,,33009985,10.1007/s11548-020-02265-1
12589,open_access/33007757,,33007757,
12590,open_access/33006703,,33006703,10.1007/s11517-020-02273-y
12606,open_access/33001363,,33001363,10.1007/s11517-020-02258-x
12613,open_access/33637215,,33637215,10.1016/bs.pbr.2020.08.003
12624,open_access/33001308,,33001308,10.1007/s00330-020-07312-8
12631,open_access/32430411,,32430411,10.1183/13993003.00045-2020
12664,open_access/32998878,,32998878,10.1136/gutjnl-2020-320930
12671,open_access/32991215,,32991215,10.2214/AJR.19.22635
12674,open_access/32991004,,32991004,10.1002/mds.28311
12688,open_access/32990513,,32990513,10.1148/radiol.2020200334
12700,open_access/32991288,,32991288,10.1109/TCBB.2020.3027744
12710,open_access/32990807,,32990807,10.1007/s00259-020-05044-x
12716,open_access/32981542,,32981542,10.1017/S0007114520003797
12726,open_access/32986142,,32986142,10.1007/s11548-020-02266-0
12727,open_access/32235058,,32235058,10.1088/1361-6560/ab8531
12741,open_access/32975706,,32975706,10.1007/s11517-020-02242-5
12747,open_access/32974873,,32974873,10.1007/s12021-020-09492-6
12750,open_access/32985908,,32985908,10.1089/cmb.2020.0188
12761,open_access/32970270,,32970270,10.1007/s11517-020-02267-w
12764,open_access/32974688,,32974688,10.1007/s00330-020-07323-5
12766,open_access/32970269,,32970269,10.1007/s11517-020-02266-x
12782,open_access/32947648,,32947648,10.1002/rcs.2169
12790,open_access/32968877,,32968877,10.1007/s00432-020-03396-3
12819,open_access/32964338,,32964338,10.1007/s11548-020-02237-5
12827,open_access/32960994,,32960994,10.1002/lsm.23324
12841,open_access/32962538,,32962538,10.1177/0031512520960390
12842,open_access/32959697,,32959697,10.1080/14992027.2020.1821252
12858,open_access/32959422,,32959422,10.1002/jemt.23597
12861,open_access/32936930,,32936930,10.1111/acps.13233
12866,open_access/32955982,,32955982,10.1044/2020_JSLHR-20-00109
12869,open_access/32955928,,32955928,10.1080/10255842.2020.1821192
12874,open_access/32955619,,32955619,10.1007/s00455-020-10191-2
12877,open_access/32955663,,32955663,10.1007/s12149-020-01524-0
12887,open_access/32948938,,32948938,10.1007/s11282-020-00485-4
12894,open_access/32947623,,32947623,10.1055/a-1266-1066
12898,open_access/32946409,,32946409,10.1109/TCYB.2020.3016595
12905,open_access/32945703,,32945703,10.1080/14992027.2020.1817581
12912,open_access/32674075,,32674075,10.1088/1361-6560/aba6d4
12922,open_access/32945946,,32945946,10.1007/s00508-020-01737-3
12927,open_access/32950753,,32950753,10.1016/j.ogla.2020.09.009
12941,open_access/32895914,,32895914,10.1002/ijc.33288
12948,open_access/32938263,,32938263,10.1142/S0129065720500562
12952,open_access/32936018,,32936018,10.2214/AJR.20.24415
12955,open_access/32935249,,32935249,10.1007/s11548-020-02255-3
12957,open_access/32938630,,32938630,10.1136/bjophthalmol-2020-317327
12959,open_access/32715508,,32715508,10.1111/den.13800
12964,open_access/32939590,,32939590,10.1007/s00256-020-03599-2
12965,open_access/32936359,,32936359,10.1007/s00417-020-04853-y
12967,open_access/32939634,,32939634,10.1007/s00261-020-02759-1
12977,open_access/32930606,,32930606,10.2214/AJR.19.22593
12989,open_access/32929660,,32929660,10.1007/s11517-020-02249-y
12997,open_access/32930094,,32930094,
13002,open_access/32930063,,32930063,10.1080/17457300.2020.1819341
13009,open_access/32934151,,32934151,10.1542/peds.2020-0421
13011,open_access/32929641,,32929641,10.1007/s00330-020-07261-2
13012,open_access/32460246,,32460246,10.1088/1361-6560/ab9707
13016,open_access/32926393,,32926393,10.1007/s13246-020-00925-9
13017,open_access/32924530,,32924530,10.1177/0363546520950743
13018,open_access/32926392,,32926392,10.1007/s13246-020-00924-w
13028,open_access/32920800,,32920800,10.1055/a-1231-5304
13031,open_access/32920727,,32920727,10.1007/s11517-020-02260-3
13034,open_access/32790939,,32790939,10.1111/odi.13601
13037,open_access/32920773,,32920773,10.1007/s12539-020-00391-7
13044,open_access/32920530,,32920530,10.1136/bjophthalmol-2020-316274
13049,open_access/32915103,,32915103,10.1080/10934529.2020.1809925
13069,open_access/32915353,,32915353,10.1007/s11060-020-03566-w
13080,open_access/32913136,,32913136,10.1158/1078-0432.CCR-20-0742
13089,open_access/32914206,,32914206,10.1007/s12539-020-00390-8
13092,open_access/32910301,,32910301,10.1007/s11517-020-02250-5
13101,open_access/32903032,,32903032,10.1152/ajpcell.00280.2020
13105,open_access/32845061,,32845061,10.1002/dmrr.3397
13108,open_access/32901567,,32901567,10.2214/AJR.19.22594
13110,open_access/32902364,,32902364,10.1080/17588928.2020.1800617
13112,open_access/32781915,,32781915,10.1089/thy.2020.0305
13114,open_access/32908282,,32908282,10.1038/s41591-020-1045-7
13118,open_access/32663813,,32663813,10.1088/1361-6560/aba5eb
13135,open_access/32762095,,32762095,10.1111/odi.13591
13137,open_access/32894421,,32894421,10.1007/s11517-020-02222-9
13144,open_access/32895578,,32895578,10.1038/s42255-020-00270-x
13155,open_access/32892445,,32892445,10.1002/mrm.28476
13159,open_access/32889627,,32889627,10.1007/s00455-020-10177-0
13167,open_access/33235811,,33235811,10.2144/fsoa-2020-0073
13168,open_access/32883376,,32883376,10.1017/S1092852920001777
13171,open_access/32895661,,32895661,10.3290/j.ohpd.a45081
13178,open_access/32886911,,32886911,
13180,open_access/32887732,,32887732,10.1136/gutjnl-2020-321799
13186,open_access/32880202,,32880202,10.1142/S0129065720500586
13197,open_access/32880677,,32880677,10.1007/s00167-020-06258-0
13201,open_access/32884130,,32884130,10.1038/s41379-020-00674-w
13203,open_access/32885294,,32885294,10.1007/s00330-020-07238-1
13224,open_access/32696577,,32696577,10.1002/jbio.202000197
13227,open_access/32887357,,32887357,10.3390/jcm9092842
13229,open_access/32876474,,32876474,10.2214/AJR.20.23804
13239,open_access/32875372,,32875372,10.1007/s00066-020-01677-x
13248,open_access/32869953,,32869953,10.1002/aur.2376
13251,open_access/32866413,,32866413,10.7326/M20-1868
13263,open_access/32866134,,32866134,
13265,open_access/32864825,,32864825,10.1002/jmri.27344
13267,open_access/32640059,,32640059,10.1111/den.13787
13272,open_access/32862336,,32862336,10.1007/s11517-020-02253-2
13279,open_access/32772377,,32772377,10.1002/mp.14443
13291,open_access/32816312,,32816312,10.1002/jor.24829
13293,open_access/32857202,,32857202,10.1007/s00330-020-07219-4
13295,open_access/32860075,,32860075,10.1007/s00259-020-05015-2
13297,open_access/32767840,,32767840,10.1002/mp.14434
13298,open_access/32856986,,32856986,10.1097/JU.0000000000001344
13306,open_access/32857203,,32857203,10.1007/s00330-020-07213-w
13313,open_access/32851450,,32851450,10.1007/s00330-020-07192-y
13331,open_access/32786943,,32786943,10.1021/acs.nanolett.0c02300
13332,open_access/32803890,,32803890,10.1111/jmi.12955
13349,open_access/32671845,,32671845,10.1002/mp.14392
13350,open_access/32845437,,32845437,10.1007/s11517-020-02233-6
13358,open_access/32845372,,32845372,10.1007/s00417-020-04909-z
13359,open_access/32845859,,32845859,
13360,open_access/32770817,,32770817,10.1111/ijcp.13664
13361,open_access/32844259,,32844259,10.1007/s00784-020-03544-6
13371,open_access/32838646,,32838646,10.1177/0194599820941013
13378,open_access/32781497,,32781497,10.1111/ejn.14936
13379,open_access/32840766,,32840766,10.1007/s11517-020-02245-2
13391,open_access/32833642,,32833642,10.1109/TBCAS.2020.3018711
13392,open_access/32838591,,32838591,10.1080/13816810.2020.1804945
13399,open_access/32829694,,32829694,10.1177/1708538120949658
13400,open_access/32838430,,32838430,10.1055/a-1244-5698
13401,open_access/32839920,,32839920,10.1007/s12149-020-01510-6
13402,open_access/32833638,,32833638,10.1109/TNSRE.2020.3018959
13405,open_access/32829419,,32829419,10.1007/s10916-020-01639-x
13417,open_access/32829381,,32829381,10.1038/s41374-020-0472-x
13420,open_access/32822302,,32822302,10.1109/TCBB.2020.3018467
13427,open_access/32820357,,32820357,10.1007/s00414-020-02346-5
13431,open_access/32464608,,32464608,10.1088/1361-6579/ab979f
13441,open_access/32585042,,32585042,10.1111/pai.13314
13448,open_access/32740951,,32740951,10.1111/jop.13089
13452,open_access/32820495,,32820495,10.1055/s-0040-1715655
13455,open_access/32820355,,32820355,10.1007/s11517-020-02237-2
